Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Maximum DC Current (A),Diode Type
D_MMSZ5245BT1G,D,15.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 15.0 V,Onsemi,MMSZ5245BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5245BT1G,0.5,Zener
D_MMSZ5246BT1G,D,16.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 16.0 V,Onsemi,MMSZ5246BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5246BT1G,0.5,Zener
D_MMSZ5247BT1G,D,17.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 17.0 V,Onsemi,MMSZ5247BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5247BT1G,0.5,Zener
D_MMSZ5248BT1G,D,18.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 18.0 V,Onsemi,MMSZ5248BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5248BT1G,0.5,Zener
D_MMSZ5249BT1G,D,19.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 19.0 V,Onsemi,MMSZ5249BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5249BT1G,0.5,Zener
D_MMSZ5250BT1G,D,20.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 20.0 V,Onsemi,MMSZ5250BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5250BT1G,0.5,Zener
D_MMSZ5251BT1G,D,22.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 22.0 V,Onsemi,MMSZ5251BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5251BT1G,0.5,Zener
D_MMSZ5252BT1G,D,24.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 24.0 V,Onsemi,MMSZ5252BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5252BT1G,0.5,Zener
D_MMSZ5253BT1G,D,25.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 25.0 V,Onsemi,MMSZ5253BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5253BT1G,0.5,Zener
D_MMSZ5254BT1G,D,27.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 27.0 V,Onsemi,MMSZ5254BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5254BT1G,0.5,Zener
D_MMSZ5255BT1G,D,28.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 28.0 V,Onsemi,MMSZ5255BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5255BT1G,0.5,Zener
D_MMSZ5256BT1G,D,30.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 30.0 V,Onsemi,MMSZ5256BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5256BT1G,0.5,Zener
D_MMSZ5257BT1G,D,33.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 33.0 V,Onsemi,MMSZ5257BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5257BT1G,0.5,Zener
D_MMSZ5258BT1G,D,36.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 36.0 V,Onsemi,MMSZ5258BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5258BT1G,0.5,Zener
D_MMSZ5259BT1G,D,39.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 39.0 V,Onsemi,MMSZ5259BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5259BT1G,0.5,Zener
D_MMSZ5260BT1G,D,43.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 43.0 V,Onsemi,MMSZ5260BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5260BT1G,0.5,Zener
D_MMSZ5261BT1G,D,47.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 47.0 V,Onsemi,MMSZ5261BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5261BT1G,0.5,Zener
D_MMSZ5262BT1G,D,51.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 51.0 V,Onsemi,MMSZ5262BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5262BT1G,0.5,Zener
D_MMSZ5263BT1G,D,56.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 56.0 V,Onsemi,MMSZ5263BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5263BT1G,0.5,Zener
D_MMSZ5264BT1G,D,60.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 60.0 V,Onsemi,MMSZ5264BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5264BT1G,0.5,Zener
D_MMSZ5265BT1G,D,62.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 62.0 V,Onsemi,MMSZ5265BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5265BT1G,0.5,Zener
D_MMSZ5266BT1G,D,68.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 68.0 V,Onsemi,MMSZ5266BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5266BT1G,0.5,Zener
D_MMSZ5267BT1G,D,75.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 75.0 V,Onsemi,MMSZ5267BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5267BT1G,0.5,Zener
D_MMSZ5268BT1G,D,82.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 82.0 V,Onsemi,MMSZ5268BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5268BT1G,0.5,Zener
D_MMSZ5269BT1G,D,87.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 87.0 V,Onsemi,MMSZ5269BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5269BT1G,0.5,Zener
D_MMSZ5270BT1G,D,91.0 V,diode_footprints:SOD_123,https://www.onsemi.com/download/data-sheet/pdf/mmsz5221bt1-d.pdf,Zener SMD 91.0 V,Onsemi,MMSZ5270BT1G,MMSZ52,https://www.trustedparts.com/en/search/MMSZ5270BT1G,0.5,Zener
D_US1DWF,D,200.0 V,diode_footprints:SOD_123F,https://www.diodes.com/assets/Datasheets/US1DWF.pdf,Rectifier SMD 200.0 V,Diodes Incorporated,US1DWF,US1DWF,https://www.trustedparts.com/en/search/US1DWF,1.0,Rectifier
D_APHHS1005LSECK-J3-PF,D,1.8 V,diode_footprints:LED_RED_0402_1005Metric,https://www.kingbrightusa.com/product.asp?catalog_name=LED&product_id=APHHS1005LSECK/J3-PF,Red LED SMD 1.8 V,Kingbright,APHHS1005LSECK/J3-PF,APHHS1005LSECK-J3-PF,https://www.trustedparts.com/en/search/APHHS1005LSECK/J3-PF,0.03,Red LED
D_APHHS1005CGCK,D,1.8 V,diode_footprints:LED_GREEN_0402_1005Metric,https://www.kingbrightusa.com/product.asp?catalog_name=LED&product_id=APHHS1005CGCK,Green LED SMD 1.8 V,Kingbright,APHHS1005CGCK,APHHS1005CGCK,https://www.trustedparts.com/en/search/APHHS1005CGCK,0.03,Green LED
CR_SBAV99WT1G,CR,100 V,diode_footprints:SC_70,https://www.onsemi.com/products/discrete-power-modules/small-signal-switching-diodes/bav99w,Dual Small Signal Switching Diodes SMD 100 V,Onsemi,SBAV99WT1G,SBAV99WT1G,https://www.trustedparts.com/en/search/SBAV99WT1G,0.215,Dual Small Signal Switching Diodes
D_BAT54AWFILMY,D,40 V,diode_footprints:SOT-323,https://www.st.com/resource/en/datasheet/bat54-y.pdf,Small Signal Schottky Diodes SMD 40 V,STMicroelectronics,BAT54AWFILMY,BAT54AWFILMY,https://www.trustedparts.com/en/search/BAT54AWFILMY,0.3,Small Signal Schottky Diodes
D_PMEG10020AELR,D,100.0 V,diode_footprints:SOD123W,https://assets.nexperia.com/documents/data-sheet/PMEG10020AELR.pdf,Schottky SMD 100.0 V,Nexperia,PMEG10020AELR,PMEG10020AELR,https://www.trustedparts.com/en/search/PMEG10020AELR,2.0,Schottky
"D_PTVS3V3P1UTP,115",D,3.3 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 3.3 V,Nexperia,"PTVS3V3P1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS3V3P1UTP,115",0.0,Unidirectional TVS
"D_PTVS5V0P1UTP,115",D,5 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 5 V,Nexperia,"PTVS5V0P1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS5V0P1UTP,115",0.0,Unidirectional TVS
"D_PTVS6V0P1UTP,115",D,6 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 6 V,Nexperia,"PTVS6V0P1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS6V0P1UTP,115",0.0,Unidirectional TVS
"D_PTVS6V5P1UTP,115",D,6.5 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 6.5 V,Nexperia,"PTVS6V5P1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS6V5P1UTP,115",0.0,Unidirectional TVS
"D_PTVS7V0P1UTP,115",D,7 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 7 V,Nexperia,"PTVS7V0P1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS7V0P1UTP,115",0.0,Unidirectional TVS
"D_PTVS7V5P1UTP,115",D,7.5 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 7.5 V,Nexperia,"PTVS7V5P1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS7V5P1UTP,115",0.0,Unidirectional TVS
"D_PTVS8V0P1UTP,115",D,8 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 8 V,Nexperia,"PTVS8V0P1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS8V0P1UTP,115",0.0,Unidirectional TVS
"D_PTVS8V5P1UTP,115",D,8.5 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 8.5 V,Nexperia,"PTVS8V5P1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS8V5P1UTP,115",0.0,Unidirectional TVS
"D_PTVS9V0P1UTP,115",D,9 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 9 V,Nexperia,"PTVS9V0P1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS9V0P1UTP,115",0.0,Unidirectional TVS
"D_PTVS10VP1UTP,115",D,10 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 10 V,Nexperia,"PTVS10VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS10VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS11VP1UTP,115",D,11 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 11 V,Nexperia,"PTVS11VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS11VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS12VP1UTP,115",D,12 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 12 V,Nexperia,"PTVS12VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS12VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS13VP1UTP,115",D,13 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 13 V,Nexperia,"PTVS13VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS13VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS14VP1UTP,115",D,14 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 14 V,Nexperia,"PTVS14VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS14VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS15VP1UTP,115",D,15 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 15 V,Nexperia,"PTVS15VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS15VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS16VP1UTP,115",D,16 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 16 V,Nexperia,"PTVS16VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS16VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS17VP1UTP,115",D,17 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 17 V,Nexperia,"PTVS17VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS17VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS18VP1UTP,115",D,18 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 18 V,Nexperia,"PTVS18VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS18VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS20VP1UTP,115",D,20 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 20 V,Nexperia,"PTVS20VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS20VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS22VP1UTP,115",D,22 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 22 V,Nexperia,"PTVS22VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS22VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS24VP1UTP,115",D,24 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 24 V,Nexperia,"PTVS24VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS24VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS26VP1UTP,115",D,26 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 26 V,Nexperia,"PTVS26VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS26VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS28VP1UTP,115",D,28 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 28 V,Nexperia,"PTVS28VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS28VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS30VP1UTP,115",D,30 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 30 V,Nexperia,"PTVS30VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS30VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS33VP1UTP,115",D,33 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 33 V,Nexperia,"PTVS33VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS33VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS36VP1UTP,115",D,36 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 36 V,Nexperia,"PTVS36VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS36VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS40VP1UTP,115",D,40 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 40 V,Nexperia,"PTVS40VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS40VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS43VP1UTP,115",D,43 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 43 V,Nexperia,"PTVS43VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS43VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS45VP1UTP,115",D,45 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 45 V,Nexperia,"PTVS45VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS45VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS48VP1UTP,115",D,48 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 48 V,Nexperia,"PTVS48VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS48VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS51VP1UTP,115",D,51 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 51 V,Nexperia,"PTVS51VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS51VP1UTP,115",0.0,Unidirectional TVS
"D_PTVS54VP1UTP,115",D,54 V,diode_footprints:SOD128,https://assets.nexperia.com/documents/data-sheet/PTVSXP1UTP_SER.pdf,Unidirectional TVS SMD 54 V,Nexperia,"PTVS54VP1UTP,115",PTVS,"https://www.trustedparts.com/en/search/PTVS54VP1UTP,115",0.0,Unidirectional TVS
